date,AOD,Albedo,EVI,Evapo,FPAR,Fire,GPP,GroundWater,Habitat_Patchiness,LAI,LST_Day,LST_Night,NDVI,Rain,SoilMoist,Temp_Delta,Carbon_Flux,Dust_Stress,Fire_Pressure,Rain_norm,Aridity_safe,Groundwater_Anomaly
2006-03-01,0.34827087333115064,0.19574670357647658,0.2549721675140468,6.17859579401858,0.3430602838647934,215.81085526315792,0.018726849011479953,0.0009735887645627781,0.12977336408210882,0.7478108908822391,303.8400016304572,287.56329669649085,0.35492209067666275,27.524299514503596,0.1980211282751166,16.276704933966357,0.009278410198146927,0.34827087333115064,2.0,0.28564993132631206,0.6279095633747507,0.0009735887645627781
2006-04-01,0.5442443550150469,0.23305994519260462,0.10522562584548033,6.17859579401858,0.1267102343678955,224.6340460526316,0.018726849011479953,-0.0265991087158765,0.02869456741180344,0.20740650920883522,314.2130643373452,293.03706540409394,0.1444918223680543,3.9098012328559415,0.15944763440498733,21.175998933251265,0.009278410198146927,0.5442443550150469,1.0,0.04057630796657795,0.16596182061866668,-0.0265991087158765
2006-05-01,1.2370335134841342,0.24705641729111905,0.08406403304276663,6.17859579401858,0.1049545938891136,233.45723684210526,0.018726849011479953,-0.030379649766069286,0.01818399693144906,0.19188624090533202,315.4983837869334,298.55699542081624,0.11577274340651951,12.248589751171014,0.1807343351250902,16.941388366117167,0.009278410198146927,1.2370335134841342,0.0,0.127117088644618,0.5891248664578882,-0.030379649766069286
2006-06-01,1.1526216479248323,0.24187661417088419,0.1260387022604408,6.17859579401858,0.1146445725029329,242.28042763157896,0.018726849011479953,0.011760650644957878,0.042919464450937764,0.20183580198502615,312.75129379958514,296.97123437004285,0.16857836806769416,66.28494511454376,0.19681252575010283,15.780059429542291,0.009278410198146927,1.1526216479248323,0.0,0.6879117853648044,2.5613074884400917,0.011760650644957878
2006-07-01,1.4574468431404892,0.23530099603208016,0.24315169870308992,6.17859579401858,0.14940453454824865,251.10361842105266,0.018726849011479953,0.06532312600108837,0.12314833423565201,0.2847566177043419,312.65558081092337,298.43418446161417,0.3155728416184077,32.53563482038592,0.21250645410745664,14.221396349309202,0.009278410198146927,1.4574468431404892,0.0,0.3376580699975289,0.8125123592835197,0.06532312600108837
2006-08-01,0.5960793870062585,0.22975076283593818,0.310589686675102,6.17859579401858,0.3221448569022987,259.9268092105263,0.018726849011479953,0.08530771511142882,0.15269989787949598,0.7387742599178794,310.7829458068804,298.34633795464805,0.39598315195087447,13.197950112576718,0.2013528793023194,12.436607852232328,0.009278410198146927,0.5960793870062585,0.0,0.13696964536078673,0.27615785903621404,0.08530771511142882
2006-09-01,0.533186940806453,0.22837251881589665,0.21618841851785675,6.17859579401858,0.31308366328549214,268.75,0.018726849011479953,0.0289268650547979,0.11969058480642435,0.665989160554119,311.41765372117106,296.41222305921804,0.2908423361952999,25.28673898985337,0.2007383929383486,15.005430661953028,0.009278410198146927,0.533186940806453,1.0,0.2624283045645481,0.6714428818515078,0.0289268650547979
2006-10-01,0.6223772790066593,0.23070904502515524,0.17047305390681608,6.17859579401858,0.2256064812415379,290.375,0.018726849011479953,0.008531368784964499,0.1000069864893523,0.3768487507126291,308.0570394684454,291.79149415626324,0.2501975459852661,6.073774955595217,0.1705758661181108,16.265545312182155,0.009278410198146927,0.6223772790066593,1.0,0.06303424354334702,0.17999624573611112,0.008531368784964499
2006-11-01,0.5198752162883965,0.19496578812704848,0.1506006303578756,6.17859579401858,0.19028099146345528,312.0,0.018726849011479953,0.021017970406781963,0.07343566007634661,0.2609781578026968,302.47511549073613,286.4769927539436,0.2323441303870083,0.0028421997064996527,0.16402505047824747,15.998122736792538,0.009278410198146927,0.5198752162883965,2.0,2.94966326227297e-05,8.875328289499636e-05,0.021017970406781963
2006-12-01,0.3908844681864886,0.19398375838513848,0.197766887188217,6.17859579401858,0.2842593067044254,307.93636363636364,0.018726849011479953,0.006556893974296626,0.10590160795815808,0.37016888595960395,294.5048178880139,279.14738128310654,0.3114985575059652,5.018550680290151,0.1801681749765437,15.357436604907377,0.009278410198146927,0.3908844681864886,2.0,0.0520830205479746,0.12656914489237203,0.006556893974296626
2007-01-01,0.41113263644969766,0.19585247285596277,0.28157344772017945,6.17859579401858,0.41171633958294807,303.8727272727273,0.018726849011479953,0.039434089783710255,0.1398827710061462,0.6336154998795602,292.59402011403097,277.09382502790123,0.4103279550227754,0.9533090226995475,0.16328061127050184,15.500195086129736,0.009278410198146927,0.41113263644969766,2.0,0.009893536317732175,0.01938662426848758,0.039434089783710255
2007-02-01,0.4284415512601918,0.19398486716774813,0.3747624600534267,6.17859579401858,0.5188670930864385,299.8090909090909,0.018726849011479953,0.0626667516403298,0.18102139283294597,1.219530038603346,295.56869717602245,283.5270442334256,0.5181466025521867,23.755246161013822,0.20121346729665174,12.04165294259684,0.009278410198146927,0.4284415512601918,2.0,0.2465343189190919,0.39882823573114823,0.0626667516403298
2007-03-01,0.35964459440159074,0.20260325785441768,0.3268830385551717,6.17859579401858,0.42827277990031465,295.74545454545455,0.018726849011479953,0.012818654193407001,0.16959133828010597,1.0303986904264837,304.0606850954701,287.59703022918694,0.45743971255570187,25.657133004021386,0.20362957606376864,16.46365486628315,0.009278410198146927,0.35964459440159074,2.0,0.2662722906632686,0.4776701133159067,0.012818654193407001
2007-04-01,0.4729753712450497,0.2239534764126803,0.12771415213833695,6.17859579401858,0.13608811197609838,291.6818181818182,0.018726849011479953,-0.017212276955772574,0.043445162432375894,0.222877248018087,317.13109613505736,295.4328262147223,0.1871249911652051,1.8698526594398248,0.16244436741099322,21.698269920335065,0.009278410198146927,0.4729753712450497,2.0,0.019405517785397522,0.06758561038747071,-0.017212276955772574
2007-05-01,0.8599898913046222,0.2294689281208672,0.09979579143930523,6.17859579401858,0.11745739958257667,287.6181818181818,0.018726849011479953,-0.017910785459639905,0.01889192522246873,0.200010772950214,317.2675528855935,297.66484343184743,0.13902922697443396,7.768642692079779,0.15821518090210462,19.60270945374606,0.009278410198146927,0.8599898913046222,2.0,0.08062375030913722,0.33729661987218224,-0.017910785459639905
2007-06-01,1.0604504112463438,0.2345895490391287,0.14283469321095077,6.17859579401858,0.1200825507868818,283.55454545454546,0.018726849011479953,0.022766186194278285,0.06758364162988548,0.2122989606140291,314.664862302181,300.39687213801,0.1995742027784952,99.30600834587904,0.2234791073341268,14.26799016417101,0.009278410198146927,1.0604504112463438,2.0,1.0,3.3380711380525603,0.022766186194278285
2007-07-01,1.2875316453434797,0.22235991483072207,0.296310466334681,6.17859579401858,0.23476728308803194,279.4909090909091,0.018726849011479953,0.06501715273117464,0.11644468817411319,0.4867057556890484,308.5466091035138,297.32444116386864,0.36425220817627063,37.58645550835206,0.22955855629721977,11.222167939645146,0.009278410198146927,1.2875316453434797,2.0,0.39007599191044784,0.8402243113560829,0.06501715273117464
2007-08-01,0.7366169886191545,0.21948125092873264,0.3812449692017144,6.17859579401858,0.39640268049254984,275.42727272727274,0.018726849011479953,0.04775389645441141,0.1505449494564187,0.9708011652388051,308.57131064764553,298.9567384910557,0.47636800974550664,28.989413965267143,0.20918356288681952,9.614572156589816,0.009278410198146927,0.7366169886191545,2.0,0.3008550355297911,0.5219842712343328,0.04775389645441141
2007-09-01,0.5829114547851401,0.20839093303035372,0.2994760187246991,6.17859579401858,0.3925116864507578,271.3636363636364,0.018726849011479953,0.009681571157095462,0.14495834230045776,0.9005061656804779,308.42037883489286,295.5401870855127,0.40454623406570267,36.39084782101729,0.1975294266278881,12.880191749380174,0.009278410198146927,0.5829114547851401,2.0,0.3776678558341628,0.7485297289623262,0.009681571157095462
2007-10-01,0.45158027411907925,0.21375438129835353,0.18343240172161332,6.17859579401858,0.26640161297630316,282.2,0.018726849011479953,-0.022995839625784477,0.09061506757227847,0.4606616188631274,309.3018970688418,288.3736479788063,0.26698433799835825,0.5917394812733677,0.17936701027671792,20.928249090035536,0.009278410198146927,0.45158027411907925,3.0,0.006141131479104001,0.016734042418811546,-0.022995839625784477
2007-11-01,0.472311552612587,0.19986796477988325,0.15584954545137866,6.17859579401858,0.19659274075913938,311.46691327579117,0.018726849011479953,-0.018190576293102823,0.0699028567300998,0.26954966134473235,303.56362181476214,284.3377911725263,0.2411987029000925,0.0,0.15762650100210854,19.22583064223585,0.009278410198146927,0.472311552612587,3.0,0.0,0.0,-0.018190576293102823
2007-12-01,0.4323801866557801,0.1921670559993006,0.17220359473243552,6.17859579401858,0.2483779783295834,335.0,0.018726849011479953,-0.00821993108695741,0.0882920801634535,0.3192091481089983,294.88630717818364,278.8502200232812,0.2677265129823985,2.924450318270929,0.1655162099029934,16.036087154902418,0.009278410198146927,0.4323801866557801,4.0,0.030350237692374864,0.08253480948714621,-0.00821993108695741
2008-01-01,0.35918330196703957,0.1889933478813775,0.25922438666256264,6.17859579401858,0.39383456888152557,276.2625,0.018726849011479953,-0.0140462548494575,0.13513302037089095,0.6034522171579053,291.23962570258186,275.3399380173383,0.3921901744849216,6.2347444276259765,0.1789437718950866,15.899687685243578,0.009278410198146927,0.35918330196703957,4.0,0.0647048008124608,0.13146300793219726,-0.0140462548494575
2008-02-01,0.30589301476471314,0.1980284611813668,0.33840442244823243,6.17859579401858,0.4766954651583889,217.525,0.018726849011479953,-0.03239076552364168,0.17036362383528564,1.0463302051032846,296.90749053639496,279.55593088377105,0.47399255319755357,3.4014150513474233,0.1698816243792537,17.351559652623905,0.009278410198146927,0.30589301476471314,4.0,0.03530022536332652,0.0614994483232905,-0.03239076552364168
2008-03-01,0.4069065757031612,0.2040668277829287,0.3059048407393613,6.17859579401858,0.4580876318382558,158.78750000000002,0.018726849011479953,-0.05615568442585788,0.15050566601256457,1.1222763586059212,305.0154391302203,287.87134083006697,0.4253605709430871,1.7008219457317535,0.14569079759799153,17.144098300153303,0.009278410198146927,0.4069065757031612,4.0,0.01765130014446153,0.033598448609828614,-0.05615568442585788
2008-04-01,0.5760403961632434,0.22429816910747663,0.12000315574761997,6.17859579401858,0.1322734168245124,100.05,0.018726849011479953,-0.08774226672918083,0.0372928515642297,0.22082805686944285,317.04820165598846,293.29069461279147,0.16834408312560473,7.204032772532922,0.17407618869180067,23.757507043196995,0.009278410198146927,0.5760403961632434,5.0,0.07476417213314297,0.2786130823616776,-0.08774226672918083
2008-05-01,1.3119625942726703,0.23558122786551358,0.08796507035536777,6.17859579401858,0.10827138642490974,129.25,0.018726849011479953,-0.06620622775339326,0.017085921819011515,0.1934136692277278,311.1882423542288,296.70716223304396,0.12178402594643138,24.701119470560073,0.19177243275227107,14.481080121184846,0.009278410198146927,1.3119625942726703,6.0,0.2563506866625437,1.1558573056314767,-0.06620622775339326
2008-06-01,1.7027833934658243,0.2427066856882643,0.11079114530292884,6.17859579401858,0.1045994532361066,164.5875,0.018726849011479953,0.026975960819516694,0.04096195337963868,0.1867727728921933,308.1832697138598,297.1616409479909,0.15091276228891468,86.87469601699122,0.24182937938841365,11.021628765868854,0.009278410198146927,1.7027833934658243,6.0,0.9015942781094726,3.5932579510297193,0.026975960819516694
2008-07-01,1.3930272718995382,0.23717400572571234,0.2377263665432959,6.17859579401858,0.17019599109349162,199.925,0.018726849011479953,0.10477026595286994,0.09739661123688106,0.3239807827518063,310.26035523576684,299.26171138628064,0.3033414825134387,60.07341838880497,0.22492534386222823,10.9986438494862,0.009278410198146927,1.3930272718995382,6.0,0.623447940183063,1.5457074643005277,0.10477026595286994
2008-08-01,0.6425518631543141,0.22614185678699827,0.37416648734249336,6.17859579401858,0.37658550935519025,235.26250000000002,0.018726849011479953,0.07864335405260339,0.14283445844025686,0.8791438943449047,307.78940030763823,297.3207096155279,0.4667691038192913,66.05501420786949,0.2448334298598438,10.468690692110329,0.009278410198146927,0.6425518631543141,6.0,0.6855255394344877,1.2095323030400411,0.07864335405260339
2008-09-01,0.49362757460745715,0.2121129093138368,0.2519499585334618,6.17859579401858,0.3833202933371667,270.6,0.018726849011479953,0.05485110092814811,0.1146453765491905,0.8607690061081501,308.4999290940599,297.1578205207603,0.3426635193738507,19.137607490245426,0.19182520096276637,11.342108573299583,0.009278410198146927,0.49362757460745715,6.0,0.1986120032757939,0.4486748841574552,0.05485110092814811
2008-10-01,0.6046758783299565,0.21740051767465654,0.15080652755189383,6.17859579401858,0.23046359704407157,288.1020408163265,0.018726849011479953,0.019553928878711085,0.07024652588281692,0.3808727654277293,307.850942884696,290.8691189968517,0.22514585383702385,2.8035621750839557,0.1742016378369995,16.981823887844314,0.009278410198146927,0.6046758783299565,6.0,0.029095648460001185,0.08948491305254376,0.019553928878711085
2008-11-01,0.5491261771839596,0.20495858602747044,0.1284595113776338,6.17859579401858,0.16646553356743762,317.2027730764223,0.018726849011479953,0.01168831629207781,0.053678030134078396,0.2219067372172675,301.9648181407981,281.9313186861797,0.20068198108068416,0.0,0.1575432831743606,20.033499454618436,0.009278410198146927,0.5491261771839596,6.0,0.0,0.0,0.01168831629207781
2008-12-01,0.3329502881106789,0.19297402839420777,0.2007870099538689,6.17859579401858,0.264743928114271,273.6004920497023,0.018726849011479953,0.017729161701506964,0.09757006058428276,0.3445313179930445,296.7167801498757,279.81294645147995,0.3035578809955073,5.237719943509894,0.16901066404648296,16.903833698395772,0.009278410198146927,0.3329502881106789,5.0,0.05435758106692872,0.1346958729509581,0.017729161701506964
2009-01-01,0.2993513401981067,0.18181189850562132,0.3175546486538173,6.17859579401858,0.4319245248085884,229.99821102298233,0.018726849011479953,0.005676456891536155,0.16060532997163757,0.7106463965703904,292.9401511269748,280.1602695942436,0.46909344238485956,7.161707150391127,0.1826158251510676,12.779881532731224,0.009278410198146927,0.2993513401981067,5.0,0.07432491259624627,0.1306023001860259,0.005676456891536155
2009-02-01,0.33787097077942185,0.19586462164911048,0.41247708304833997,6.17859579401858,0.574650384354742,186.3959299962623,0.018726849011479953,-0.021131243768920838,0.18423173745767313,1.5348594089252223,295.4195563765421,283.4808528429995,0.5491429165832773,11.89764014357074,0.19023742042015068,11.938703533542594,0.009278410198146927,0.33787097077942185,5.0,0.12347489854066314,0.1902121942430882,-0.021131243768920838
2009-03-01,0.4107693427234201,0.20370022115486922,0.28080953051139196,6.17859579401858,0.40825996970535544,142.79364896954232,0.018726849011479953,-0.020830229425689798,0.1336107747385061,0.9236225862316827,303.93246612377055,287.6685084221342,0.39764532281517745,19.662193017531244,0.16817863123085264,16.263957701636343,0.009278410198146927,0.4107693427234201,5.0,0.20405620430859442,0.41004344852323604,-0.020830229425689798
2009-04-01,0.5624670363212834,0.222773345708379,0.10695589336244052,6.17859579401858,0.12885029967055348,99.19136794282232,0.018726849011479953,-0.06410544502782949,0.030439318843671487,0.21472057640010062,315.9370252619795,291.18034644061026,0.1563531177485013,4.761857026599075,0.18861043754414208,24.756678821369235,0.009278410198146927,0.5624670363212834,5.0,0.049419028154267415,0.19277716841638187,-0.06410544502782949
2009-05-01,0.8478958674855193,0.22023668352560885,0.09217819580502398,6.17859579401858,0.11262861615016798,128.67336132919482,0.018726849011479953,-0.08203125792178104,0.0199121797336281,0.1993896251763032,319.52473205517265,297.0548654367037,0.1286450681894179,10.671824979340933,0.16764040753842896,22.469866618468927,0.009278410198146927,0.8478958674855193,5.0,0.11075326625002166,0.4843894824718879,-0.08203125792178104
2009-06-01,1.1216146432773964,0.23749789864875098,0.10640244008172327,6.17859579401858,0.11105260850447018,164.03627099689612,0.018726849011479953,-0.08485158879469272,0.030763081761115866,0.19536279091447517,316.70033790914687,298.4066221850912,0.14795274008476317,20.822194546247793,0.19451709129196365,18.293715724055687,0.009278410198146927,1.1216146432773964,5.0,0.2160948161120191,0.8715161447223638,-0.08485158879469272
2009-07-01,0.8877631136282068,0.20670219995896083,0.17811400383094425,6.17859579401858,0.14603979830951092,199.3991806645974,0.018726849011479953,-0.036544201446248245,0.0824581000508591,0.2658955124876586,310.95956337866164,299.7038054497724,0.23689694931994193,80.7137743346315,0.24864304401820764,11.255757928889238,0.009278410198146927,0.8877631136282068,5.0,0.8376556171257298,2.4863852843328385,-0.036544201446248245
2009-08-01,1.0292141596911955,0.2206946344928129,0.3017390323936146,6.17859579401858,0.22622327094149036,234.7620903322987,0.018726849011479953,-0.005587370147140124,0.14409282439715973,0.4619789339114553,309.3217806617633,297.8424985938886,0.3844921691575087,27.31662904515474,0.1802742531649152,11.479282067874692,0.009278410198146927,1.0292141596911955,5.0,0.28349470643941727,0.5851378504886691,-0.005587370147140124
2009-09-01,0.502491331135088,0.22603229592573396,0.27679410898083817,6.17859579401858,0.3542639956269313,270.125,0.018726849011479953,-0.04742620835088756,0.13811259041480223,0.7804981894598508,311.0051987199011,296.32206118891946,0.361257559829612,39.48956321205069,0.2287035343585008,14.68313753098164,0.009278410198146927,0.502491331135088,5.0,0.40982663386889745,0.8884984649797109,-0.04742620835088756
2009-10-01,0.6330937803735895,0.22101497323595387,0.18583103201172382,6.17859579401858,0.26257516862682145,245.48809523809524,0.018726849011479953,-0.0825280322683458,0.09404076176625586,0.44738530230593415,307.91378674374874,288.14247503441015,0.2691681775432809,0.594191196114023,0.16435823562860785,19.77131170933859,0.009278410198146927,0.6330937803735895,4.0,0.006166575620761297,0.01670397394975447,-0.0825280322683458
2009-11-01,0.6801209211705417,0.19692575320585873,0.14144267848819222,6.17859579401858,0.1728919373675994,220.85119047619048,0.018726849011479953,-0.07439382122445799,0.05814396244131346,0.231063728601189,301.3083068900095,282.4936328235099,0.22051357322176796,0.0,0.15235150336173547,18.81467406649955,0.009278410198146927,0.6801209211705417,3.0,0.0,0.0,-0.07439382122445799
2009-12-01,0.41838566701508745,0.1944626907239083,0.1632501657078221,6.17859579401858,0.22018680230479196,196.21428571428572,0.018726849011479953,-0.07346032472896315,0.0793295141218563,0.2763149436954457,297.167184604437,278.98963433515894,0.2580022358522946,2.7767084354802924,0.161350453323813,18.177550269278072,0.009278410198146927,0.41838566701508745,3.0,0.02881695766644987,0.08049379244195345,-0.07346032472896315
2010-01-01,0.441260934492264,0.17738485124333134,0.278589509108389,6.17859579401858,0.35302537689842667,171.57738095238096,0.018726849011479953,-0.07255490307951687,0.1398258497155792,0.5218593264575522,293.51561299512497,279.61171433121535,0.419822214474624,0.0,0.15760488945962783,13.903898663909615,0.009278410198146927,0.441260934492264,3.0,0.0,0.0,-0.07255490307951687
2010-02-01,0.39214971833531576,0.2010847203011551,0.37175242890364935,6.17859579401858,0.5248451221352669,146.9404761904762,0.018726849011479953,-0.0986161835719368,0.17352929960953525,1.2457144030595853,296.1856389813307,282.05673607696775,0.5103007488517933,12.996401434835887,0.1725018430361174,14.128902904362974,0.009278410198146927,0.39214971833531576,3.0,0.13487795303905334,0.2210024373930555,-0.0986161835719368
2010-03-01,0.403548095966956,0.20432957078729092,0.30125786035513974,6.17859579401858,0.4387165830744398,122.30357142857144,0.018726849011479953,-0.1611531973177624,0.1411536500919344,1.0721627781368785,308.4551816569746,290.36320079020294,0.4144227479347475,0.9207441038430555,0.15908865571993036,18.091980866771678,0.009278410198146927,0.403548095966956,3.0,0.009555574335081092,0.018575333951392794,-0.1611531973177624
2010-04-01,0.6268921882129301,0.24268833993884692,0.12205180253568115,6.17859579401858,0.1281374106912651,97.66666666666667,0.018726849011479953,-0.17400170815131583,0.03428781973138605,0.21049076736979316,318.23397046723346,294.67696272319216,0.16877429728546947,1.5064250441502764,0.1442217611840793,23.5570077440413,0.009278410198146927,0.6268921882129301,3.0,0.01563382967050683,0.0581671306683834,-0.17400170815131583
2010-05-01,1.0015940009277173,0.2350579644885569,0.08029990392556227,6.17859579401858,0.10720137333113025,126.8314606741573,0.018726849011479953,-0.1941243774135513,0.01738118742318599,0.1948957892269846,319.56362724962037,297.6006440938892,0.10757627762535908,8.576603970768074,0.1745488513942649,21.962983155731195,0.009278410198146927,1.0015940009277173,3.0,0.08900885321248328,0.42880070030511663,-0.1941243774135513
2010-06-01,1.4285385037357037,0.23416266409285935,0.102361557637696,6.17859579401858,0.09930177266369614,158.49219556635288,0.018726849011479953,-0.12806867395632948,0.04047597538629056,0.17903362236131995,312.4568300115395,297.9677241594612,0.14521127254931004,36.67538076317688,0.1974101923331432,14.489105852078296,0.009278410198146927,1.4285385037357037,3.0,0.38062076714604315,1.5522156187558764,-0.12806867395632948
2010-07-01,1.297035721543016,0.22819035679510624,0.17733227616619274,6.17859579401858,0.1253177270607059,190.15293045854844,0.018726849011479953,0.008268912792292376,0.09889453662630962,0.22577763261729888,311.93558857175856,298.3238786560477,0.23767928215232048,115.06894913141149,0.24309896018197366,13.611709915710833,0.009278410198146927,1.297035721543016,3.0,1.0,2.96138985378712,0.008268912792292376
2010-08-01,0.7216057854827358,0.21321372397728394,0.32818165722388537,6.17859579401858,0.2634990884552111,221.81366535074403,0.018726849011479953,0.045157017208406376,0.16214435543530553,0.5773763971017033,307.94276620377684,298.38196931453825,0.44135493272889353,95.14298451972812,0.2918162574408048,9.560796889238588,0.009278410198146927,0.7216057854827358,3.0,0.9874034025795936,1.8239482876829676,0.045157017208406376
2010-09-01,0.4520545779832634,0.2070841632974114,0.33399054420954183,6.17859579401858,0.41505382889556175,253.47440024293957,0.018726849011479953,0.01822976365731348,0.14587754905884626,0.9807200046677362,307.31393410424045,295.7512969720257,0.44805851681452236,68.75776253838397,0.2646323936064739,11.562637132214718,0.009278410198146927,0.4520545779832634,2.0,0.7135749317395289,1.3020050046608833,0.01822976365731348
2010-10-01,0.5489032595245886,0.20943357247445185,0.21817915887684727,6.17859579401858,0.3129253791475441,285.13513513513516,0.018726849011479953,-0.021988486715915946,0.10831241220395348,0.565076800867314,307.65197769433104,293.7070943352345,0.3175781598459141,0.8314144419107519,0.18017475908822886,13.944883359096536,0.009278410198146927,0.5489032595245886,3.0,0.008628502175336597,0.020663202736753535,-0.021988486715915946
2010-11-01,0.5510104848525449,0.19554404446150153,0.16728764447518868,6.17859579401858,0.2171566207683575,320.83396133176853,0.018726849011479953,-0.025556393435781626,0.07062108529932035,0.2937101779769615,302.3205087659206,284.9220387037737,0.258219962504884,0.0,0.15924729119827577,17.398470062146885,0.009278410198146927,0.5510104848525449,4.0,0.0,0.0,-0.025556393435781626
